Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,CHURN,AVGCHURN,MAXCHURN,BUGGY
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,0,0,62,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,1,1,132,4,4.0,4,2,2.0,2,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,1,1,74,1,1.0,1,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,0,0,83,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,0,0,74,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,0,0,48,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,0,0,60,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,1,1,86,18,18.0,18,16,16.0,16,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,3,1,355,253,84.0,241,186,62.0,174,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,0,0,53,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,4,1,612,185,46.0,98,160,40.0,92,Yes
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,0,0,39,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,0,0,78,0,0.0,0,0,0.0,0,Yes
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,1,1,85,24,24.0,24,21,21.0,21,Yes
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,0,0,31,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,0,0,57,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,1,1,108,4,4.0,4,4,4.0,4,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,1,1,32,1,1.0,1,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,0,0,227,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,1,1,201,4,4.0,4,4,4.0,4,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,1,1,80,5,5.0,5,5,5.0,5,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,0,0,28,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,1,1,57,5,5.0,5,5,5.0,5,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,2,1,446,18,9.0,17,17,8.0,17,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,0,0,104,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,1,1,35,1,1.0,1,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,0,0,98,0,0.0,0,0,0.0,0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,0,0,79,0,0.0,0,0,0.0,0,No
